检索关键词,岗位名称,省份,城市,薪资原始文本,平均月薪,学历门槛,工作年限要求,企业名称
数据工程师,数据开发工程师,上海,上海市,25000-35000元/月,30000.0,本科,3-5年,巨人移动科技有限公司
数据工程师,数据管理工程师,上海,上海市,12000-24000元/月,18000.0,本科,1-3年,上海御微半导体技术有限公司
数据工程师,数据测试工程师,上海,上海市,15000-20000元/月,17500.0,本科,3-5年,上海时代天使医疗器械有限公司
数据工程师,模型数据工程师,上海,上海市,50000-80000元/月,65000.0,硕士,3-5年,奇瑞汽车股份有限公司
数据工程师,数据采集工程师,上海,上海市,13000-17000元/月,15000.0,本科,3-5年,上海软科教育信息咨询有限公司
数据工程师,风控数据工程师,上海,上海市,45000-75000元/月,60000.0,本科,3-5年,行吟信息科技上海有限公司
数据工程师,数据闭环工程师,上海,上海市,20000-40000元/月,30000.0,本科,1-3年,深圳元戎启行科技有限公司
数据工程师,数据中台工程师,上海,上海市,15000-30000元/月,22500.0,本科,5-10年,知旃上海科技有限公司
数据工程师,数据治理工程师,上海,上海市,20000-30000元/月,25000.0,硕士,1-3年,上海宇量昇科技有限公司
数据工程师,数据合规工程师,上海,上海市,15000-30000元/月,22500.0,本科,3-5年,申通快递有限公司
数据工程师,数据科学工程师,上海,上海市,13000-24000元/月,18500.0,硕士,不限,圣戈班研发上海有限公司
数据工程师,量化数据工程师,上海,上海市,15000-25000元/月,20000.0,本科,1-3年,上海动量流形科技有限公司
数据工程师,数据后端工程师,上海,上海市,20000-30000元/月,25000.0,本科,3-5年,上海美生医疗器械有限公司
数据工程师,数据安全工程师,上海,上海市,12000-18000元/月,15000.0,本科,3-5年,上海纵睿智能科技有限公司
数据工程师,数据治理工程师,上海,上海市,15000-30000元/月,22500.0,本科,3-5年,上海广为电器集团有限公司
数据工程师,数据开发工程师,上海,上海市,15000-30000元/月,22500.0,本科,3-5年,智元创新上海科技股份有限公司
数据工程师,数据研究工程师,上海,上海市,30000-60000元/月,45000.0,不限,不限,上海寻梦信息技术有限公司
数据工程师,数据平台工程师,上海,上海市,35000-60000元/月,47500.0,硕士,3-5年,上海创智学院
数据工程师,数据安全工程师,上海,上海市,12000-16000元/月,14000.0,本科,1-3年,上海观安信息技术股份有限公司
数据工程师,数据挖掘工程师,上海,上海市,25000-40000元/月,32500.0,硕士,3-5年,上海桦之坚科技有限公司
数据工程师,数据平台工程师,上海,上海市,20000-25000元/月,22500.0,本科,3-5年,汇付天下有限公司
数据工程师,数据采集工程师,上海,上海市,25000-50000元/月,37500.0,本科,3-5年,上海得物信息集团有限公司
数据工程师,数据开发工程师,上海,上海市,15000-25000元/月,20000.0,本科,3-5年,圆通速递有限公司
数据工程师,数据安全工程师,江苏,江苏省苏州市,18000-22000元/月,20000.0,本科,不限,科沃斯机器人股份有限公司
数据工程师,数据治理工程师,江苏,江苏省徐州市,15000-25000元/月,20000.0,本科,3-5年,徐工汉云技术股份有限公司
数据工程师,数据开发工程师,江苏,江苏省南京市,8000-13000元/月,10500.0,本科,3-5年,浩鲸云计算科技股份有限公司
数据工程师,数据本体开发工程师,江苏,江苏省徐州市,18000-25000元/月,21500.0,本科,3-5年,徐工汉云技术股份有限公司
数据工程师,数据开发工程师,江苏,江苏省南京市,20000-25000元/月,22500.0,硕士,3-5年,南京证券股份有限公司
数据工程师,数据中心液冷系统工程师,江苏,江苏省盐城市,12000-18000元/月,15000.0,本科,3-5年,江苏郎克斯智能工业科技有限公司
数据工程师,数据开发工程师,江苏,江苏省徐州市,15000-20000元/月,17500.0,本科,5-10年,徐工汉云技术股份有限公司
数据工程师,数据测试工程师,江苏,江苏省南京市,20000-40000元/月,30000.0,本科,3-5年,智驾新程上海智能科技有限公司
数据工程师,数据工程师+13薪+氛围轻松不内耗,江苏,江苏省常州市,8000-13000元/月,10500.0,本科,不限,师创教育软件研究院江苏有限公司
数据工程师,数据治理工程师,江苏,江苏省南京市,6000-10000元/月,8000.0,本科,1-3年,退而思数据科技重庆有限公司
数据工程师,数据闭环工程师,江苏,江苏省徐州市,16000-28000元/月,22000.0,本科,3-5年,江苏徐工工程机械研究院有限公司
数据工程师,数据工程师,江苏,江苏省南京市,15000-30000元/月,22500.0,本科,,正中国际项目管理集团有限公司
数据工程师,数据工程师,江苏,江苏省泰州市,6000-7000元/月,6500.0,大专,不限,深圳力维智联技术有限公司
数据工程师,数据中心售后:UPS、精密空调安装工程师,江苏,江苏省南京市,4000-8000元/月,6000.0,中专/中技,1-3年,南京利悦信息工程有限责任公司
数据工程师,数据治理工程师,江苏,江苏省南京市,9000-14000元/月,11500.0,本科,3-5年,华设设计集团股份有限公司
数据工程师,数据开发工程师,江苏,江苏省南京市,9000-14000元/月,11500.0,本科,3-5年,北京东方国信科技股份有限公司
数据工程师,数据模型工程师,江苏,江苏省南京市,12000-20000元/月,16000.0,本科,5-10年,江苏鸿能电力科技有限公司
数据工程师,数据治理工程师,江苏,江苏省南通市,6000-9000元/月,7500.0,本科,1-3年,深圳市法本信息技术股份有限公司
数据工程师,数据安全工程师,江苏,江苏省南京市,12000-18000元/月,15000.0,本科,3-5年,江苏晟辰信息科技有限公司
数据工程师,数据平台工程师,江苏,江苏省无锡市,15000-20000元/月,17500.0,本科,1-3年,江阴逐日信息科技有限公司
数据工程师,感知数据工程师,江苏,江苏省苏州市,20000-35000元/月,27500.0,本科,5-10年,魔法原子机器人科技无锡有限公司
数据工程师,数据库工程师,江苏,江苏省南京市,10000-15000元/月,12500.0,本科,1-3年,南京树芯电子有限公司
数据工程师,数据开发工程师,江苏,江苏省南京市,25000-50000元/月,37500.0,本科,不限,南京倍漾私募基金管理有限公司
数据工程师,高级数据库工程师,江苏,江苏省南京市,11000-16000元/月,13500.0,本科,3-5年,深圳市讯方技术股份有限公司
数据工程师,实时数据开发工程师,江苏,江苏省南京市,20000-25000元/月,22500.0,硕士,3-5年,南京证券股份有限公司
数据工程师,数据开发工程师,江苏,江苏省南京市,15000-23000元/月,19000.0,本科,3-5年,南京卫岗乳业有限公司
数据工程师,数据安全高级工程师,江苏,江苏省南京市,25000-45000元/月,35000.0,本科,3-5年,江苏运满满信息科技有限公司
数据工程师,高级数据库工程师,江苏,江苏省南京市,12000-20000元/月,16000.0,本科,3-5年,南京雨云软信科技股份有限公司
数据工程师,数据飞轮工程师,江苏,江苏省南京市,20000-40000元/月,30000.0,本科,不限,南京蔚蓝智能科技有限公司
数据工程师,数据标注工程师,江苏,江苏省无锡市,10000-15000元/月,12500.0,本科,不限,无锡祥生医疗科技股份有限公司
数据工程师,大模型数据工程师,江苏,江苏省南京市,20000-40000元/月,30000.0,本科,不限,南京冰河物语智能科技有限公司
数据工程师,大数据治理工程师,江苏,江苏省苏州市,8000-12000元/月,10000.0,本科,不限,南京瓦图信息技术有限公司
数据工程师,中级数据工程师,江苏,江苏省南京市,9000-14000元/月,11500.0,本科,3-5年,南京派光智慧感知信息技术有限公司
数据工程师,数据管理工程师,江苏,江苏省扬州市,12000-24000元/月,18000.0,本科,3-5年,宝胜科技创新股份有限公司
数据工程师,高级数据库工程师,江苏,江苏省南京市,15000-30000元/月,22500.0,本科,5-10年,上海喆塔信息科技有限公司
数据工程师,数据库测试工程师,江苏,江苏省南京市,18000-27000元/月,22500.0,本科,不限,金篆信科有限责任公司
数据工程师,数据库开发工程师,江苏,江苏省南京市,20000-40000元/月,30000.0,本科,3-5年,金篆信科有限责任公司
数据工程师,数据测试工程师,江苏,江苏省南京市,10000-15000元/月,12500.0,本科,3-5年,江苏大块头智驾科技有限公司
数据工程师,自动驾驶数据工程师,江苏,江苏省苏州市,20000-40000元/月,30000.0,硕士,1-3年,江苏零一汽车科技股份有限公司
数据工程师,数据库内核研发工程师,江苏,江苏省南京市,20000-40000元/月,30000.0,硕士,3-5年,金篆信科有限责任公司
数据工程师,中高级数据仓库工程师,江苏,江苏省无锡市,12000-18000元/月,15000.0,本科,3-5年,博到信息技术无锡有限公司
数据工程师,数据中心暖通工程师,江苏,江苏省苏州市,11000-16000元/月,13500.0,大专,1-3年,深圳市力云众创科技有限公司
数据工程师,工业数据采集工程师,江苏,江苏省苏州市,8000-12000元/月,10000.0,大专,3-5年,江苏七维空间循环科技有限公司
数据工程师,DBA数据库工程师,江苏,江苏省苏州市,20000-25000元/月,22500.0,本科,5-10年,大健云仓科技苏州有限公司
数据工程师,DBA数据库工程师,江苏,江苏省苏州市,20000-25000元/月,22500.0,本科,5-10年,大健云仓科技苏州有限公司
数据工程师,DBA数据库工程师,江苏,江苏省苏州市,20000-25000元/月,22500.0,本科,5-10年,大健云仓科技苏州有限公司
数据工程师,资深数据挖掘工程师,江苏,江苏省苏州市,35000-60000元/月,47500.0,硕士,3-5年,苏州智加科技有限公司
数据工程师,仿真与数据引擎工程师,江苏,江苏省南京市,20000-40000元/月,30000.0,本科,不限,南京蔚蓝智能科技有限公司
数据工程师,高级数据安全工程师,江苏,江苏省南京市,4000-6000元/月,5000.0,硕士,1-3年,南京尺牍科技文化有限公司
数据工程师,地理信息数据工程师,江苏,江苏省南通市,10000-14000元/月,12000.0,本科,5-10年,园测信息科技股份有限公司
数据工程师,主数据与集成工程师,江苏,江苏省常州市,10000-15000元/月,12500.0,大专,3-5年,江苏安澜万锦电子股份有限公司
数据工程师,数据开发资深工程师,江苏,江苏省南京市,15000-30000元/月,22500.0,本科,1-3年,江苏运满满信息科技有限公司
数据工程师,AI数据应用工程师,江苏,江苏省南京市,15000-25000元/月,20000.0,本科,3-5年,鱼快创领智能科技南京有限公司
数据工程师,高级数据开发工程师,江苏,江苏省南京市,20000-30000元/月,25000.0,本科,1-3年,江苏运满满信息科技有限公司
数据工程师,数据挖掘高级工程师,江苏,江苏省南京市,25000-40000元/月,32500.0,硕士,3-5年,江苏运满满信息科技有限公司
数据工程师,产品数据管理工程师,江苏,江苏省南京市,15000-25000元/月,20000.0,本科,5-10年,思源电气股份有限公司
数据工程师,AI全栈工程师(数据),江苏,江苏省苏州市,15000-30000元/月,22500.0,本科,3-5年,智慧芽信息科技苏州有限公司
数据工程师,数据开发/ETL工程师,江苏,江苏省无锡市,8000-10000元/月,9000.0,大专,1-3年,苏州亚和金科技有限公司
数据工程师,数据库内核开发工程师,江苏,江苏省南京市,15000-30000元/月,22500.0,硕士,不限,金篆信科有限责任公司
数据工程师,高级数据仓库开发工程师,江苏,江苏省南京市,25000-50000元/月,37500.0,本科,3-5年,南京嬉皮狗电子商务有限公司
数据工程师,算法工程师(数据方向),江苏,江苏省南京市,20000-40000元/月,30000.0,本科,3-5年,深圳市万声文化科技有限公司
数据工程师,python数据工程师,江苏,江苏省苏州市,8000-13000元/月,10500.0,不限,3-5年,苏州闻道网络科技股份有限公司
数据工程师,医疗影像数据平台工程师,江苏,江苏省苏州市,10000-15000元/月,12500.0,本科,1-3年,苏州盛星医疗器械有限公司
数据工程师,数据质检/修复工程师,江苏,江苏省苏州市,6000-9000元/月,7500.0,大专,3-5年,中科创达软件股份有限公司
数据工程师,AI数据工程师（外包）,江苏,江苏省南京市,8000-13000元/月,10500.0,本科,不限,苏州汇川技术有限公司
数据工程师,数据中心-BA售后工程师,江苏,江苏省南京市,7000-10000元/月,8500.0,大专,3-5年,深圳市中电电力技术股份有限公司
